senid,sentence
640173,E gửi về theo địa chỉ shop phải k ạ
640174,Đc bảo hành trong những trường hợp nào ạ
640175,Vậy cho e lấy cái pro3 ạ
640176,Mình có thể rã đông đc phải k chị
640177,Ngoài 2 chức năng là xay và hấp ạ
640178,Vậy e đặt máy pro3 ạ
640179,Dạ về daklak ạ
640180,Giá sp là 1 440 phải k ạ
640181,Dạ để e đặt qua shopee do e k ck đc j
640182,Ib mẫu gh ăn cho bé ạ
640183,Bên mjh có nhug loại nào a
640184,Cho mjh tham khảo a
640185,Gh newber premium
640186,Có màu trắng k a
640187,Trắng như v có k ạ
640188,Mjh lấy cái trắng đen ạ
640189,Bạn cho thông tin mình chuyển khoản a
640190,Có sacombank k a
640191,Khi nào chuyển mjh báo a
640192,Gh thật như trong hình chứ ạ
640193,Shop cho e địa chỉ với ạ
640194,Thanks shopp
640195,B ơi túi còn màu này k b 
640196,Th màu này còn k b ơi
640197,B ơi nhưng trên shopee laik báo h t ấy
640198,B update giúp mình được k
640199,Trên shopee còn ít màu quá
640200,Oh vậy để mình ktra lại
640201,Ok mình vừa đặt lại r ấy b
640202,Lúc đầu đặt cái số 8 nhưng mà mình đổi r
640203,Muốn lấy số 5 nên mình huỷ đơn cũ đặt lại hàng r ấy
640204,B check r xác nhận đơn giúp mình nha
640205,bộ này bao nhiêu tiền th ạ
640206,Shop cho e xin mẫu nhà bóng với ạ
640207,C gửi ảnh màu hồng cho e xem nhé
640208,E vừa gọi điện đó ạ
640209,Mình đặt bộ size M nhed
640210,Như mình gọi là bộ này kèm 100 bóng loại fi 6 đẹp nhé
640211,Bộ màu xanh b nhê
640212,Mẫu này này nhé
640213,102 trần phú hà đông
640214,Toà hồ gươm plaza nhé
640215,0943219456
640216,B giao sau 5h nhé
640217,100 bóng b nhé
640218,Chỗ c mình lấy lần trc r
640219,Ok 
640220,Ah b cho mình xem thảm đc ko
640221,Mình chọn hình 
640222,Mai giao giúp mình 
640223,B giao giúp mình chưa
640224,Ch t t nhắn nhầm là mai giao nhỉ
640225,Hnay b giao cho mình đc ko
640226,Tầm mấy h b nhỉ
640227,B ơi ship chưa giao cho mình đâu nhé
640228,B gọi ship xem tầm mấy h giao cho mình
640229,Chưa b nhé
640230,B gửi nhầm mẫu cho mình r
640231,Mình bảo gửi bộ như hình mình gửi cơ mà
640232,B báo ship mai giao bộ đúng cho mình nhé
640233,Mai b giao tầm giờ như hnay cho mình nhé
640234,Ok njes
640235,cho mình hỏi cũi này bn
640236,giá cũi này ntn bạn nhỉ
640237,Bạn oi chăn cotton ợi che hinh khủng long
640238,Có mềm ko bạn
640239,N u mình dùng cũi vải như bạn gửi thì ởa dưới lót gì 
640240,Uh nhưng có trải ga để thay ko
640241,Ok bạn de m ngien cuu
640242,Bạn co xe vải đựng đồ trong phobgf ko nhit
640243,Nhiều ngăn 
640244,Có bánh x
640245,bạn cho mình order 1 chăn sợi tre hình khủng long hồng nhé
640246,phương 0904357888 số 5 lê văn huu nhé b
640247,đúng roi b ơi
640248,hôm đó chỉ vi c ship thôi
640249,bạn ơi bạn còn hàng gối chữ C ko
640250,bn tièn 1 cái b nhỉ
640251,ok th cho mình cả gối đó nữa nhé mầu hồng hạc
640252,ok cho mình số tk và tổng tiền
640253,de minh ck nhé
640254,ok cho minh số tk nhé
640255,Bạn nhắn shipper nhé
640256,Bạn ơi b giao nhần a
640257,Minh đặt gối chữ C hạc hồng ya
640258,Uhh chăn sợi tre thi đúng eooi
640259,Nhưng gối giao nhần
640260,Oke bạn th tớ gửi ở bảo vệ Tối sau 7 30 thì đổi hộ tớ nhé 
640261,Bạn ơi ship bạn chưa đ n nhi
640262,Cho mịn hoi cũi dani love có bỏ dc 1 bên ra để áp sát giường k
640263,Danilove cơ bạn ạ
640264,B co bán úo binh sữa có nắp ko
640265,Bạn có gh ăn dam nay ko
640266,Gh khi nao về ti p b nhi
640267,Ole b
640268,Gh này có tốt bang gh t mình gửi ảnh ko
640269,Nhubg ko đẹp bang mẫu kia nhi
640270,Giá ntn b nhj
640271,Bạn ơi cho minh hỏi cái hâm sữa ko cần nhiệt nhé
640272,Cái đó bẻ đồng xu la dc ha bạn
640273,Đồng xu bẻ dc bn lần ha bạn
640274,Tại sao nó lại nóng sữa dc b nhỉ
640275,Hâm den 1 nhiệt độ nhất định hay ntn
640276,Ah ok bạn vậy luôn phải thử
640277,Lúc nào thì túi h t nóng
640278,Còn bẻ ti p lại nóng hả bạn
640279,Tuói hâm nóng binh sua bn tien nhi
640280,phuong 0904357888 5 lê văn hưu
640281,uh hànoi hai bà trưng nhé
640282,Cai túi hâm binh dua
640283,Ko làm nóng dc bình sua b a
640284,Cái babymoov y bạn
640285,Mãi ko nong
640286,Rồi chứ bạn
640287,Nó nóng nhưng ko làm nóng dc bình
640288,uh mình cung ko hiểu
640289,u chắc mình để bình 240 từ tủ lạnh ra
640290,nên ko ấm dc sữa 
640291,mát chứ bạn 
640292,đá thì sao dc
640293,sữa mẹ mình hút ra roi de ngăn mát
640294,nhưng bình 240ml thì ko ấm dc
640295,có chứ bạn
640296,mình de bình sưuax o giữa gel đựng vào túi luôn
640297,ôh vậy la chỉ giữ ấm
640298,ok hâm sữa dc phả ko bạn
640299,Gối comfy size ntn
640300,Gối đầu đó
640301,Có giặt dc ko
640302,Shipmcho mình 1 cái nhé
640303,gh hanbei bn 
640304,gh gồm những gì 
640305,ship đồng nai bn 
640306,Cho mình xin giá quây bóng loại nhỏ nhất nhé
640307,Chị nhé 
640308,Giá đó có giảm nữa ko bạn
640309,Tặng kèm bn bóng nhỉ 
640310,Cái tròn là sz M đúng ko bạn 
640311,Mình xem rồi sẽ nhắn lại shop nhé
640312,Cảm ơn bạn đã tư vấn
640313,Mình chọn cho bé trai ngoài màu này ra còn màu khác nữa ko bạn 
640314,Cho mình xin hình thảm nữa nhé
640315,Nôi này bao nhiều tiền shop
640316,Gối này bao nhiều shop
640317,Có nhà bằng nhựa cứng ko shop
640318,Chị ở tiền giang
640319,Mà chị ko lấy h t com bo đc ko
640320,shop oiqw
640321,mình muốn mua đồ chơi đài phun nước tí hon cho con
640322,T ck cũng đc T ở 95 ái mộ bồ đề long biên hn
640323,0984928448
640324,Mai ship cho t trước 10h trưa nhé
640325,Ô vậy dời cho t đ n thứ hai cũng đc
640326,Bên bạn có cái cổ nối của cốc avent với phễu k
640327,T tiện t mua luôn
640328,Cho mình xin ảnh được k b
640329,Có phải cái này k
640330,Cái như cái phễu úp ngược đó
640331,Mình 2c như vậy
640332,Cộng thêm cái con phun nước kia
640333,À t mua cổ nối thôi
640334,Vì cốc t được tặng r
640335,All bn bạn nhỉ
640336,Bên mình fs quận nào hả bạn
640337,Để t nhờ bạn nhận hộ cho đỡ mất ship Hihi
640338,Okie Vậy thứ 2 ship cho mình néh
640339,nhớ ship đồ cho t nhé
640340,hôm nay có thì tốt
640341,Shop ơi cho mình hỏi chút 
640342,Minh muốn mua bình thìa ăn dặm của munchkin dụng cụ này có cho đc vào máy tiệt trùng sấy khô đc k bạn
640343,Hay chỉ rửa bằng nước tiệt trùng xong tráng nước sôi thôi 
640344,Ok Bé nhà t k chịu ti bìn thì cho sữa vào bón cho bé vẫn đc đúng k bạn
640345,Dưới 4m dùng đc k bạn nhỉ
640346,Vậy à 
640347,Có cái nào bón đc sữa loãng k bạn
640348,Thảm cuộn là sao ạ 
640349,Bề dày 1 Cm nằm có êm k ah 
640350,Loại day 1 5cm có chống thấm k Có loại 1 8x2m k
640351,Shop m còn cái balo vcool k vậy
640352,Em mua 1 c
640353,Em ở ninh bình
640354,Có freesh k ạ
640355,Chị còn màu xanh hồng k
640356,Vậy ship về ninh bình có cao k c
640357,Cái kidsapro chất lượng có tương đương k ạ
640358,bên mình k ship qua shopee ạ 
640359,Còn màu xanh không shop
640360,Xe sản xuất ở nước nào th shop
640361,Cho mình hỏi cái này bn shop
640362,Có đc 2 chiều đc không shop
640363,Đệm nằm có tháo rời để giặt đc không shop
640364,Cho mình một ghé ăn màu đỏ với một bệ ngồi màu xanh nhé
640365,Bệ ngồi giá vẫn 190k đúng không shop
640366,Mình ở Phan k Bính Quận Ba Đinh
640367,Có free ship không shop
640368,Đt 0904 825 766 Số nhà 305 cầu thang 1 ngõ 20 phố Phan k Bính P Cống Vị Q Ba Đình Có đc xem hàng trc khi nhận không shop
640369,Tổng đơn của mình là 2 2 tr khi nào giao hàng shop
640370,Nhầm 2 180 chứ nhỉ khi nào giao shop
640371,Khi nào chuyển cho mình shop
640372,Xe nayd bn sh ơi
640373,Xe ms đó hả sh
640374,Xe mới a Mình nghe giá là bi t a 
640375,Xe này còn k a
640376,Bn sh ơi
640377,B tư vấn giúp mình hai dòng xe nayd vs a
640378,Gh ăn dặm mastela bn a
640379,Dạ th gh nayd thì bn ạ
640380,Shop cho mình xin giá sp này
640381,Này mình bỏ sữa mẹ vào dùng đc k shop
640382,Hay phải sữa bột mới dùng đc
640383,Cái bình sữa bắt buộc phải dùng bình cùng bộ ạ
640384,Hâm xong nhưng k dùng tới thì để đc lâu k ạ
640385,Là phải cắm điện hay k shop
640386,Bên shop có những mẫu gh ăn dặm nào vậy ạ
640387,Newber có những màu nào vậy ạ
640388,Với mình có bảo hành k shop
640389,Mấy màu khác có đặt đc k hay h t luôn rồi shop
640390,Có gì báo mình sớm nha
640391,Shop ơi mình lấy 1 gh ăn dặm newber màu xanh mint ạ
640392,Mình lấy 1 gh màu xanh nha shop
640393,Màu này đúng k shop
640394,Mình ở đà lạt nha shop
640395,B cho mình xin stk với ạ
640396,Ok b ck xong mình báo
640397,Mình ck rồi nha shop ơi
640398,Có gì b check giùm mình vs nhé
640399,Thu hằng Tổ 9 kim đồng p6 đà lạt 0964164468
640400,B ship địa chỉ trên hộ mình nha
640401,Cái này với cái bể này cái ok hơn ạ
640402,Mình tính mua cho bé bé mình đc gần 5m rồi ạ
640403,Phao cổ bên mình có những loại nào vậy shop
640404,Bể này h mình đặt thì có nhận đc trc lễ k shop
640405,Còn n u gửi bt thì tầm mấy ngày mình nhận đc shop
640406,Ủa sao shop ghi là có phao cổ
640407,Shop ơi mình lấy 1 bể cho bé nhé
640408,Tổng bnhiu shop
640409,Có cần ck phí ship luôn k
640410,Check tk giúp mình nhé
640411,Shop ơi cái bể của mình bao h thì nhận đc ạ
640412,Mình ck cho shop từ 4 5 tới h mình vẫn chưa nhận đc bể bơi cho bé
640413,Shop check lại giùm mình với
640414,Ghe ne bnhiu p
640415,Con dag nao nho gon gap mag di nua k p
640416,Ghe tren co dieu chinh do cao dc k p
640417,Sao m k thay cai fieu chinh do cao
640418,Co loại nak vhinh dc k
640419,Con m 9thang ui
640420,M mion mua dong gon nhr de mag dj
640421,E nao p
640422,Be nha hoi to lieu ngoi ghe ne co chat k
640423,Co ghe nao dieu chinh fo cao dc k p
640424,Cai ne m co ui
640425,M muon kiu dag kua nhug nag cAo 1 chut
640426,Thảm silicon han quoc cho bé
640427,Như ship vào gia lai bao tien ban ạ
640428,Cho minh hỏi kích thước thảm
640429,Có loại nao rong hơn 1 4 m ko aks
640430,Minh đặt hàng roi ak
640431,Xác nhan cho minh nhé
640432,Ban kiem tra hàng ki truoc khi gui giup minh nhé
640433,Minh o xa doi trả bất tiẹn nha b
640434,Cho e xin giá bồn babyhop kidhop và phao ạ
640435,Cho e hỏi bồn babyhop và kidhop khác nhau tnao j
640436,Phao cổ có mấy loại vậy c
640437,Ok b Thảm là bn 1 cái th ạ
640438,Th bn m th aj
640439,Có jk tối mình qa
640440,C Ơi ship cho e cái thảm trên đ n 279 xã đàn nhé
640441,C Có shoppek
640442,Thảm này gập có sợ nó bị nứt ra k shop
640443,E mua trên shoppe thì bh ms nhận dc hàng ạ
640444,Shop ơi cầu trượt còn k ạ
640445,Shop ơi lấy cho e câi cầu trượt tren nhé
640446,Ship cho e đ n số 19 ngách 32 ngõ 124 âu cơ nhép
640447,Sao e gọi bên c Toàn thuê bao th 
640448,E gọi thuê bao nè
640449,Cho e lại số mình vs ạ
640450,E vừa đi ra xong lại phải đi về vì gọi k dc
640451,Th bh mình k có ship ạ
640452,Roi de toi nay og xa lam ve noi voi og roi e nt lai nha
640453,Cho mình hỏi xe đẩy giá bn vậy shop
640454,Xe chắc chắn ko shop
640455,Cứng cáp ấy ak
640456,Xe này nặng bn vậy shop ơi
640457,Cho mình đặt xe đó vs
640458,Mình ntin đặt mua xe mà ko thấy shop trl vậy ak
640459,Mình đặt 1 xe nha
640460,Số 19 tổ 25 phường mường thanh tp điện biên phủ tỉnh điện biên ak
640461,0989589116
640462,Shop có th tư vấn mình xe đẩy cho bé đc ko ak
640463,Loại dùng đc lâu dài ấy ạ
640464,E thấy có loại dùng đc 3 tư th ấy shop
640465,2 chiều ak
640466,Chắc trung cấp thôi ạ
640467,Chứ cao cấp 2 3tr thì thôi ak
640468,Vâng để e ngiên cứu ak
640469,Có ảnh thật ko cho mình xin va ak
640470,Shop c mình hỏi
640471,Nó chắc chắn ko ak
640472,Bên mình ship code ko ak
640473,E muốn mua cái màu xanh
640474,máy hút sữa avent giá bao nhiêu ạ
640475,Bao gom co j b
640476,B có bán hang tren tiki k
640477,Xe day nay có k m len dat thu
640478,Gui lick cho m m len dat
640479,1 chìu ha b
640480,S m thay trrn Shopee có 1300 ak
640481,M tim dc cho dac r b
640482,Ship dn giá nhiu 
640483,Gh có ngả ra nằm đc k ah
640484,Xe này khoảng bnhiu kg vậy shop
640485,Gh êm k ạ
640486,Xe khoảng bnhiu kg ạ
640487,C ơi e mua trên shopee thì khoảng mấy ngày có hàng ah
640488,shop đang có sẵn balo bỉm sữa đúng ko a
640489,m vừa comment vao cai balo
640490,cho m cái đó nhé
640491,ship cho m den 105E3 Lê Thanh Nghị
640492,hai bà trưng
640493,sdt 01668177818
640494,nửa dưới màu đỏ
640495,nừa trên màu đen i
640496,Bao h ship cho em dc a
640497,tối ship cho e dc ko a
640498,cả bộ bàn gh shop mới đăng
640499,H t đai ui ah b
640500,b ơi nhà m còn set đồ chơi nhà tắm cho bé ko ạ
640501,mà có con cua tạo bọt i
640502,măys hôm nữa m qua mua nhé
640503,hai loại này bnh tiền bạn
640504,giờ có ship đc luôn k
640505,ship về thanh hoá phí ship bnh bạn
640506,gh ăn ấy
640507,mất bnh ngày
640508,gửi ảnh m với
640509,để m ck bạn gửi chuy n xe trong ngày m với
640510,cũng ngả ra đc đúng k
640511,cho t stk b
640512,rồi b gửi về cho t
640513,nguyễn thị nhung sn 38 trần huy liệu p tân sơn tp thanh hoá
640514,sđt 0915590262
640515,bạn cho t stk đi
640516,k có vietin à
640517,ship bnh b
640518,à k để t trả tiền xe ô tô nhea
640519,t ck 1390 nhé
640520,gửi bạn r njes
640521,cgang gửi sớm kịp chuy n xe chiều hộ t
640522,panda nhé
640523,gh ngả 3 cấp độ đúng j
640524,cho cao hạ thấp đúng k
640525,ok n
640526,sao nó rẻ hơn nhỉe
640527,gh đẹp bạn ạ
640528,k bi t bé có hợp tác k
640529,bao nhiêu đây b
640530,ừ m bi t r
640531,Bạn ơi xe này kích thước th nào à
640532,cho mình xin giá với shop ơi
640533,ọh cám ơn shop 
640534,shop ơi cho mình hỏi thêm chút đc ko a
640535,hình như mình có thấy bên bạn có nhận thanh lí đồ của các mom phải ko ạ
640536,à vậy cám ơn shop nhiều
640537,Cho mình hỏi shop có khay thìa dĩa ăn dặm k ạ
640538,Đây b ah Ko kêu lun 
640539,Côg tắc ở đâu b
640540,Nên pải hỏi shop ah
640541,Để mình kiểm tra nhé
640542,À đây rồi Thôg cảm mình nhé
640543,Chả bi t mấy cái này dùg sao 
640544,Hàng rất tốt Cảm ơn shop nhé 
640545,Máy pha sữa giá s ạ
640546,này giá bn z shop
640547,e lấy màu đó lun nha
640548,486 quách thị kiều khóm 2 phường 1 giá rai bạc liêu 0945081036
640549,bữa h e quên tl shop ship cho e chưa ạ
640550,e lẤy mÀu đỏ
640551,ship khoảng bao nhiêu ạ
640552,486 khóm 2 phường 1 tx giá rai tỉnh bạc liêu
640553,Địu này ship lấy kịp t t ko shop
640554,Ở bạc liêu ạ
640555,Thảm chống thấm 2 mặt Toys House
640556,trả lời mình vs
640557,ship qua tòa center point 27 lê văn lương bnhiu ạ
640558,hic vậy thôi ạ
640559,bên mình còn gh này ko ạ
640560,ib e cả mẫu thảm shop nhé
640561,có loại bé hơn ko ạ
640562,gh ăn dặm còn màu ghi ko ạ
640563,có đc fs HN ko ạ
640564,mình lấy cả gh và thảm
640565,thảm chỉ có 3 mẫu này thô ịa
640566,ko có mẫu khác à c
640567,tloi mình với shop ơi
640568,kích thước thảm tnao ạ
640569,có mẫu khác ko ạ
640570,ko có mẫu khác ạ
640571,mẫu chữ ạ
640572,có mẫu nào kiểu có thước đo chiều cao ko ạ
640573,ship thảm về đường lương th vinh bao nhiêu ạ
640574,sáng or chiều nay ship giúp e vs
640575,ship giúp e về địa chỉ nhà số 16C1 ngõ 289 đường lương th vinh trung văn nam từ liêm
640576,đi đường lê văn lương tố hữu vào gần hơn là đi đường nguyễn trãi vào c nhé
640577,à gh ăn dặm ship cùng luôn vẫn 40k chứ ạ
640578,mình lấy mẫu này nhé
640579,sdt mình 0904768213
640580,mình lấy luôn gh thì có ship luôn cùng tham ko ạ
640581,vâng tiện tiền ship thì mình lấy luôn với
640582,chờ mình check lại màu vs loại nhé
640583,cho mình hỏi 2 mẫu này như nhau đúng ko ạ
640584,Đều là MASTELA BOOSTER TODDER SEAT
640585,vì mình thấy có 07110 vs 07112
640586,vs MASTELA BOOSTER TODDER SEAT
640587,nó khác nhau gì ạ
640588,à vaang ạ
640589,là chi c này đây đúng ko ạ
640590,mẫu này thì ko có đệm đâu phải ko ạ
640591,mình thấy gh ko có cái nhô lên để giữ bé thì ko bi t bé ngồi có bị trơn ko nhỉ
640592,vâng ok
640593,có bảo hành ko nhỉ
640594,đảm bảo hàng chính hãng chứ b
640595,vậy gửi giấy bảo hành luôn hóa đơn đầy đủ giúp mình nhé
640596,mình lấy gh màu ghi nha
640597,bảo hành gh như th nào đấy ạ
640598,cốc tập uống vẫn 189k chứ ạ
640599,thì tiện ship mình luôn
640600,gửi cả cốc cho mình nhé
640601,tổng đơn của mình bnhieu nhi
640602,cả thảm nữa b
640603,420k nữa
640604,có bớt đc ít ko 
640605,mình lấy nhiều mà
640606,đây á shop
640607,hic nãy mình gửi mẫu kia thì ko báo gì
640608,mẫu cây thông này bé nằm sẽ nhanh bẩn vì nhiều màu trắng quá
640609,mình ko thích mẫu cây thông 
640610,thảm mình cần nhất nên mới tiện thì lấy thêm gh ăn vs cốc thôi
640611,ko còn 1 mẫu nào ngoài mẫu cây thông à b
640612,hic mình ko thích mẫu đó lắm
640613,hiuhiu ti c quá
640614,B còn xe đẩy vbrant màu đen ko b
640615,Xe này nè b
640616,C ơi cho em hỏi c có túi đa năng của dokoclub k ạ 
640617,Bạn ơi mình định mua thảm nhạc cho bé
640618,Mình thấy trên shopee bạn đang giảm giá
640619,Vậy mình mua trực ti p ở đây có được giá như vậy k bạn nhỉ
640620,Bạn ơi mình đang phân vân k bi t chọn mẫu nào
640621,Mẫu gấu ôm mặt trăng có gì khác về chất liệu hay êm hơn mẫu có gương k vậy
640622,Shop ban bon tam k a
640623,Chat lieu gi the a
640624,Co ban phao luon k a
640625,ship nha trang gia bn q
640626,Thảm giá như nào đấy
640627,Ok hàng có sẵn đúng ko b
640628,Chỉ có 1 size thôi uh b
640629,Mình định để trên giường
640630,Vì làm gì có giường nào 1m45x1m8
640631,Để mình nghiên cứu xem rồi báo b nhé
640632,Ah balo nhà b có màu khác ko
640633,Mình thấy mỗi 1 màu
640634,Ghi xám hay xanh đẹp hơn hả b
640635,Cái trong clip là ghi xanh uh b
640636,Khó nhìn quá
640637,Ship cho mình 1 cái thảm nhé
640638,Mình về nhà bà ngoại ở Thường Tín
640639,Phí ship tính như nào b 
640640,Số 150 phố ga thị trấn thường tín hn
640641,Ship đc thì báo mình nhé
640642,Đắt th b
640643,Mình cũng ko để đ c của b
640644,Vậy để mình xem rồi báo lại b nhé
640645,Mình lấy cái thảm
640646,Mình ko gấp
640647,T4 giao b nhé
640648,Để mình xem lấy thêm gì nữa ko rồi b ship luôn thể nhé
640649,Trc thứ 2 sẽ chốt đơn cho b
640650,Ok 
640651,B có bán cái này ko
640652,T4 ship mình 1 thảm 1 balo màu xanh ghi nhé
640653,150 phố ga thị trấn thường tín hn
640654,0985982482
640655,Mai b giao luôn đc ko
640656,Quan trọng là hàng như hình là ok
640657,Mình bị mấy phát thất vọng rồi
640658,Chưa ship đồ cho mình ah
640659,Ah b báo là t4 hoặc 5
640660,Chưa thấy đâu nên mình hỏi thôi
640661,Nay cuối tuần rồi mà mình vẫn chưa nhận đc hàng
640662,B check lại bên vận chuyển giúp mình nhé
640663,B nhắc bên giao hàng nay giao cho mình nhé
640664,Chưa thấy giao hàng b ơi
640665,Nhắc nhiều th này mình ngại lắm
640666,Có gì báo lại mình nhé
640667,Mình nhận đc hàng rồi b ah
640668,Hàng rất ưng
640669,Lát nữa nhé
640670,4 tháng b ah
640671,Shop ơi đàn này ship về bình dương khoảng nhiu tiền ship 
640672,Có trên shopee k hả shop 
640673,Kệ đa năng giá sao vậy shop 
640674,Xe edgar baby cho bé mấy tuổi đc ạ Bé nhà mình gần 2t thì đạp chân đc chưa ạ
640675,Kệ Hola 11 ngăn ạ
640676,M mua đàn và xe
640677,Ship về bình dương giá sao ạ 
640678,Cả 2 món lun ạ 
640679,Mình ck trc hay sao ạ 
640680,Xe và đàn chỉ có 1 màu thôi ạ 
640681,Shop có gian hàng trên shopee hay ứng dụng nào khác k M muốn dùng thẻ tín dụng có ok hok 
640682,Ok vậy cũng đc
640683,Ok b Vậy chừa cho m đàn và xe nhé M order xong sẽ báo b 
640684,Hình như trên shopee giá cao hơn chút hả shop 
640685,À vâng Cảm ơn b
640686,B ơi xe edgar k thấy trên shopee hả b 
640687,M mua xe đàn và cầu trượt gấp gọn có giảm giá thêm cho m k b 
640688,Vâng Th xe edgar m k đăng trên shopee hả b 
640689,Ok b Có thể thứ 4 tuần sau m mới order xong nhé M đang canh mã off của thẻ tín dụng
640690,B đồng trả giá trên shopee giúp m nhé
640691,Hix M chắc đặt mua trực ti p bên shop Trên shopee tính phí vc hơn 1tr cho 1 món 
640692,B tính tiền và phí ship cho 3 món dùm m b xem ship chung hay riêng từng món thì phí rẻ hơn thì sắp x p dùm m nhé Mai m ck cho bạn b gửi hàng gấp cho m nhé 
640693,B báo giá tổng và phí ship dùm m
640694,Cho m số tài khoản và tiền ship bao nhiu để m bi t ck
640695,Vậy còn phí vc sao ạ 
640696,Xe edgar giá bao nhiu ạ 
640697,Có thể chấp nhận trả giá trên shopee dùm mình đc k M mua đàn trên shopee
640698,Cầu trượt gấp gọn thấy giá 599 k phải loại to ạ
640699,Xe edgar m vẫn k thấy trên shopee N u có m order trên ấy lun để bớt phí vc nhé Còn cầu trượt phí cao quá nên m sẽ đặt trực ti p bên b B hỏi phí ship dùm mình
640700,Vâng Mình đặt lun ạ
640701,Ủa sao vẫn thấy giá trong giỏ hàng là 790k vậy ta 
640702,Vâng thấy b đồng rồi mà ra giỏ hàng y giá 790
640703,Xe edgar m đặt xong rùi đó B giao giúp m 
640704,Đàn n u k đc thì trên shopee mình trả 790 còn 100 trừ vào tiền cầu trượt giúp m đc k 
640705,M sẽ ck ít lại 100k cho b Cầu trượt 599 m ck 499 nhé
640706,Vẫn y giá m thấy b đồng trả giá rồi mà ra giỏ hàng vẫn y giá đó
640707,M đã đặt xong 2 món này rồi B ship sớm giúp m nhé Còn cầu trượt gấp gọn b hỏi phí ship dùm m xem bao nhiu đc k 
640708,M mua thêm cái đó nữa mà đặt trực ti p bên b à vì ship bên shopee cao quá hơn 1tr tiền ship á
640709,338 5 8 6A Nguyễn Tri Phương khu 8 p chánh nghĩa thủ dầu một bình dương
640710,Phí ship mà cao th ạ 
640711,Cầu trượt đấy to lắm hả b 
640712,Hix Th để m nghĩ lại ạ M có 3 order trên shopee b giao sớm dùm m nhé
640713,Th tiền của đàn organ có gì b ck lại dùm m nha 
640714,Duong Thi Thanh Thao so tk 65310000557213 tai BiDv Binh Duong
640715,Vâng cảm ơn b nhiều 
640716,Bạn ơi xe edgar sao chưa giao cho m vậy Đơn hàng trên shopee ạ
640717,Vậy là hủy đơn cũ m đặt lại nhé
640718,B đồng hủy đơn nhé
640719,Tiền đàn 100k khi nào b hoàn lại cho m N u chưa hoàn m trả giá món này xuống 100k coi như cấn trừ tiền đàn b k cần chuyển lại nữa ok thì b đồng trả giá giúp m nha
640720,B đồng trả giá giúp m nhé
640721,M đặt hàng xe edgar rồi shop giao sớm dùm m nha
640722,Gh ăn mastela bé ngồi đc đ n mấy tuổi ạ 
640723,Có nâng hạ độ cao đc phải k ạ 
640724,Mastela 1015 ạ
640725,1013 thì có nâng hạ đc k ạ
640726,Vs này bé ngồi đc đ n 4 5 tuổi lun k 
640727,À Shop còn dòng mastela hay gh ăn nào nữa k ạ 
640728,Mastela 1015 có trên shopee k ạ 
640729,B ơi mình đặt gh mastela 1015 trên shopee rồi Mà hình như trên đó k có nhìu mẫu
640730,M đã đặt xong rồi M chọn mẫu báo bạn qua đây b gửi giúp m đc k Trên shopee mình chọn đại mẫu khác à
640731,Hix K đúng thì k đc ạ 
640732,Vì m đặt và trả tiền lun rồi
640733,Thường m mua hàng có khi yêu cầu đổi mẫu cũng đc mà N u cần tin nhắn trên shopee để lưu lại m sẽ nhắn qua đó cho b
640734,M cứ nhắn bên shopee n u đc shop giúp dùm m nha M cảm ơn nhìu
640735,Cho mình mẫu này nhé shop
640736,Địa chỉ mình ở 338 5 8 6a nguyễn tri phương chánh nghĩa tdm bình dương Mình tên thảo Đơn trên shopee nha shop 
640737,Giá ngựa nhún bao nhiu shop ơi Có trên shopee k ạ
640738,Shop ơi túi KMom sao nghe mùi nhựa nhìu th ạ 
640739,Vâng m đặt trên shopee nhận đc hàng rồi
640740,Hổm rày là mình mua trên shopee nhìu đơn lắm rùi 
640741,Vâng ạ Tại trc giờ m dùng mấy hiệu khác k nghe nồng mùi th Cũng thấy là hiệu này tốt nên m mua thử 
640742,Shop ơi m vừa nhận gh nhưng mà chân gh có 1 chỗ bị th này ạ
640743,M dùng cũng đc nhưng chỉ sợ sau này bị bung thôi N u k vấn đề gì thì m có thể để lại dùng Nhưng cái này giống lỗi sản xuất hơn là lỗi vận chuyển vì 2 mép nó k khít với nhau
640744,N u lỗi vận chuyển thì bể gãy này nọ m phân biệt đc
640745,Đơn shopee của m
640746,Ok Vậy m nhận gh này shop giảm 50k đơn sau trên shopee cho m nha 
640747,Giá máy tiệt trùng uv bao nhiêu b 
640748,Cho e xin giá tấm này nha shop
640749,Shop cho mình hỏi bộ này
640750,Cho mình xin kích thước cái này nhé
640751,Bêb shop còn tấm này nữa k
640752,Ship về mỹ đình có mất phí k shop
640753,T lấy 2 thứ
640754,Tổng đơn là bn shop ơi 
640755,Ship cho mình về số nhà 16 ngõ 322 22 28 đường mỹ đình phường mỹ đình 1 nam từ liêm nhé
640756,Đợt này cuối năm có đc tăngh thêm quà gì k shop
640757,E gửi ảnh
640758,Cái gh này bị lệch c ơi
640759,Mai c đổi cho e cái khác
640760,Lắp sẵn cho e
640761,2 vk ck đang háo hức lắp gh cho con
640762,E tháo ra h t rùi
640763,Bị vênh c ơi
640764,Tức là cái khung sắt này bị lệch
640765,Mai kỹ thuật bên c đ n thì ktra lại ạ
640766,Shop cứ mang cái đã lắp sẵn đ n
640767,Mẹ ck e còn ngồi bên cạnh
640768,Bảo e mua này nọ
640769,Cảm thấy hơi chán khi lần đầu mua mà lại bị lỗi th này
640770,Sáng mai e nt lại
