senid,sentence
158117,Vậy b ship đ n địa chỉ kia cho t nhé t nhờ ng lấy hộ
158118,Tất cả 590k đúng k b
158119,Ship luôn hnay đc k b
158120,Uh mình hỏi hôm nay mà
158121,Vậy b liên hệ sđt vs đchi mới nhé
158122,xe đẩy travel giá bn th b 
158123,gh baoneo bn th b ơi
158124,phần gh có thấm nước k b 
158125,B ơi thảm này còn k b 
158126,Kích thước va giá bn b 
158127,Loại này thì kích thước vs giá tnao b 
158128,Loại này k có kích thước to hơn à b
158129,Loại 629k ấy b
158130,Th mình lấy thảm gấp nhé
158131,1 5cm ấy b
158132,Có mấy mẫu th b
158133,B ship đ n toà nhà 17t5 hoàng đạo thu 0916685558
158134,Nhưg ship sau 6h nhé
158135,6h mình ms về
158136,B ơi hình như b ship nhầm thảm loại 1cm cho mình
158137,Mình lấy loại 1 5 mẫu này chứ nhỉ
158138,Mai b đổi cho mình nhé
158139,Mai nhà mình có ng ở nhà b cho shiper qua lúc nào cũng đc nhé
158140,B ơi set này bn b
158141,Bn b oi
158142,Shop cho e hỏi máy này bnhieu ah 
158143,Giá xe này sale còn bnhieu ag 
158144,Vậy thoii ạ cảm ơn shop
158145,Bên mình còn hành ko shop
158146,Bên mình có màu gì ạh giá bao nhiu
158147,Cho e lấy màu hồng với màu xanh ạh
158148,Địa chỉ 44 đường số 41 p10 q6 Sđt 0909486069
158149,Nôi này giá bao nhiu vậy shop Có nâng nệm lên cao theo từng nấc đc k
158150,Còn cái này giá th nào shop
158151,Okie để e chọn thêm 1 số món rồi order lun Vì cỡ cuối th9 mới sinh bé
158152,Hihi thanks shop nhìu
158153,Ship cho mình full set này
158154,Giá sale bnhiu th 
158155,Trần Phan Phương Uyên 31 4 lê lợi k9 p4 TP Trà Vinh tỉnh TV 0909167626
158156,Cái này là để m cầm cho bé tập đi đc pk shop
158157,Vay shop co loai nao de cầm giữ cho be tap di k
158158,Cái này bao nhiu shop ơi
158159,Trần Phan Phương Uyên 96 điện biên phủ k2 p6 TP Trà Vinh 0909167626
158160,Ok cho m stk m ck ngay nhé
158161,Xíu m ck xog m báo nha
158162,M ck ròi nha b Vào tk vcb
158163,Ừa mình muốn hỏi phần giường của bé lại thấp th hả bạn
158164,Muốn đặt con vào thì lại nằm sát đất í
158165,Có nâng độ cao của phần giường lên đc k 
158166,ủa mình thấy tầng giường cách mặt đất có 10cm ah s
158167,shop ơi còn máy hút sữa pump hem
158168,hnay mới thấy post của shop về máy hút sữa
158169,medela pump đó cậu
158170,mình vừa share cái post 
158171,ừa đúng rùi c ơi
158172,thay dây bình và phễu cho mình nhé
158173,t ở SG nhá
158174,Phòng 17B3 Chung cư Copac 12 Tôn Đản p13 Q4
158175,ủa k cần ck trc hả c
158176,ừa cho t stk đi
158177,c có techcom hem
158178,ừa th để t chuyển vietcom
158179,th là 2tr5 c nhỉ
158180,ukie sáng mai t ck thì báo cậu lúc đó c hẵng gửi nhá D
158181,ấy ơi
158182,mình gửi tiền rồi nhé D
158183,hnay chuyển máy vắt sữa cho mình nha
158184,0904 98 4567
158185,ukie cậu 
158186,tớ nhận đc máy rồi cậu nhé
158187,nhanh ghê 
158188,cậu có hướng dẫn sử dụng hem
158189,t vẫn chưa bi t cách dùng 
158190,ừa còn động cơ cứ để nguyên trong túi bọc cậu nhỉ
158191,Ấy có áo hỗ trợ hút sữa cho medela pump hem
158192,Cầm hoài bất tiện quá
158193,Ừa bn cậu
158194,Cần ck trc hem
158195,ừa 17B3 chung cư Copac 12 Tôn Đản p13 Q4 HCM nha
158196,Đt 0904 98 4567 nhé
158197,Ship luôn cho mình nha
158198,Mới mổ đẻ xong đau lắm huhu
158199,Mình đang định đặt thêm 2 bình 150ml của medela á
158200,Tức là giờ sữa mình nh
158201,Nhưng toàn đưgj trog lọ medela thui
158202,Thành ra hút sữa cữ sau chả có lọ mà dùng
158203,Ấy có lọ nào để đựng sữa thay cho lọ đó k nhỉ
158204,Hic mình nói th có dễ hiểu k 
158205,Ah uh đúng rồi 
158206,Nghĩ mãi k ra 
158207,Th cho mình thêm 1 cặp bình 250 nhé 
158208,Chất lượng như nhau hả c
158209,Th cho tớ bình trong á
158210,Còn cái thảm gym
158211,Sơ sinh chơi đc chưa cậu
158212,Ah th sang tuần gửi luôn cho t cả 2 thứ nha
158213,Đỡ mất công gửi nh lần
158214,ấy ơi liệu thứ 2 thảm gym đã về chưa
158215,n u chưa thì thôi gửi lọ trữ sữa cho t trc cũng đc
158216,Ừa th ship 2 lọ 250 trc cho t với nhá
158217,Có bán ti giả hem
158218,Ơ sao cái j cậu cũng có th 
158219,Cho t link với
158220,Okie ấy Có phát ship t luôn nha đang cần quá ấy
158221,Ấy ơi bh t mới nhânn đc đồ th 
158222,Đồ của t gửi chưa hả c
158223,T mới nhận 2 bình thôi
158224,Còn thảm núm ti chưa thấy
158225,1 núm ti chicco nữa
158226,Ừa Gửi cả 2 cho t nha
158227,Cái thảm này 720k hả
158228,Cái cũi 3 cạnh kia bao tiền th 
158229,Ơi c
158230,Cái cũi có 6 level nâng lên hạ xuống í
158231,Có cái thảm để trải cho bọn trẻ con nằm chơi dứoi đất k
158232,Lần trc thấy có đăng mà quên k nhớ nó là thảm j rồi
158233,Hàn quốc thì phải
158234,Cho t cái thảm hồng kitty nha
158235,Có cái chặn giường k
158236,Bé nhà t bi t lật rồi
158237,Lúc nào cũng chỉ sợ lăn xuôgs đất
158238,Lắp có dễ k cậu ơi
158239,Bao xiền 
158240,Haha ok 
158241,1 set là 2 tấm chắn hả cậu
158242,Th cần mua 2 chi c hả hiu hiu
158243,Ừa th cho t 2 chi c nha
158244,Ah ấy còn con hưou gặm nướu k
158245,Ship luôn cho t với
158246,Ừa th t lấy 2 thứ này nha
158247,Cho t màu xanh lá nha
158248,Còn con hươu bao xiền hả c
158249,Uh sao th ấy ơi
158250,Hôm đó gọi bên c hỏi giá tiền đó
158251,Vẫn nhớ c bảo 1367k
158252,C gọi t đi
158253,T kể c nghe
158254,Bên GHN có vấn đề đấy
158255,Uh t vừa có chuta việc bận
158256,Uh tại t đang cho con ngủ
158257,Đại loại là như này
158258,Bên GHN có 1 chú cầm kiện hàng đos đi giao
158259,Trong khi đơn hàng k thuộc chuy n chú ấy
158260,Chú đó lấy trộm đi giao nên mới k bi t giá
158261,Xong về k nộp lại tiền cho cty
158262,Th là cách đây mấy ngày bên GHN liên hệ tớ
158263,Nhờ t nhận diện hình chú đó
158264,T cũng confirm là chính chú đó giao đồ
158265,Còn sau xử l nội bộ như nào thì t k bi t
158266,Bên GHN liên hệ cả fb cả đt
158267,Rất là phiền
158268,Uh th giờ hiểu chưa
158269,Có đồ j màu sắc thật đậm dễ cầm nắm xinh xắn cho trẻ 3m hem
158270,Xúc xắc gặm nướu 0233 nè
158271,Bé nhà t gần 5m r mà k có phản xạ đưa tay ra với đồ vật
158272,Đang muốn mua 1 đôngs đồ cho con xem
158273,Liệu con có hứng thú cái j k 
158274,Chưa c
158275,Cho t xem hình kệ chữ A
158276,Ship t 2 cái này nha
158277,Ấy có gh mát xa này hơmmm
158278,Ah tại tớ bật nút thấy rung rung nhẹ nhẹ như mát xa 
158279,Còn k dám bập bênh sợ lắc não 
158280,Ah th hả
158281,Cái này nằm thích hơn ah
158282,Có sợ nó rớt ra ngoài đc k
158283,Uh th cho t em hồng đi hehe
158284,Mà bao xiền đoá c
158285,Uh th xanh cũng đc mà
158286,Uh mua bn giờ mới có đơn đc freeship 
158287,Ấy ơi T vừa đc bạn tặng 1 cái gh rung huhu
158288,Ấy báo cho bên GHN gửi hàng về đc k t chịu phí chuyển lại choooo
158289,Thui back lại đi ấy T hem bít thanh l sao
158290,Ừa ngại quá Hôm trc t bảo thích cái gh rung th là đc tặng luôn
158291,T gửi ấy tiền như nào giờ
158292,C có cái bể bơi phai cho bọn nhóc 2 3 tuổi bơi trog đó hơm
158293,Có gh ăn dặm hem
158294,Loại high chair í
158295,Giá 2 loại này là bn c ơi
158296,Cậu ơi t lấy cái này
158297,17b3 chung cư copac 12 tôn đản p13 q4 hcm
158298,0904984567
158299,Nó cứ bị th này c ạ
158300,Uh cho mình stk nhé
158301,Mình ck cho shop
158302,Bạn ơi ship hàng cho mình chưa
158303,Bạn ơi kiểm tra xem ship hàng cho mình chưa với
158304,Lông này có gây dị ứng k bạn
158305,Bé nhà mình bị viêm mũi dị ứng
158306,Uh cho mình link shopee xem nhé
158307,E muốn hỏi nguyên quây thôi ạ
158308,Thank shop Shop cho mình giá máy pha sữa tiny luôn với mình nghiên cứu luôn rồi báo shop nhé 
158309,Shop ơi mình lấy máy pha sữa này nhé
158310,Máy pha sữa tiny nha shop
158311,Nguyễn Hữu Trân 280 14 phan đình phùng p2 đà lạt lâm đồng Sdt 0908333994
158312,Gửi giúp mình về địa chỉ trên nhé
158313,Cod hay ck vậy shop 
158314,Nhắn mình stk nhé
158315,Nhận đc hàng n u mình gửi video feedback sẽ đc khuy n mãi thêm 200k hả shop
158316,Shop ơi cho mình hỏi tí đc ko
158317,Mình nhận đc mps tiny rồi
158318,Nhưng mình sử dụng loại sct meiji số 0 thì có sử dụng máy để pha đc ko shop 
158319,Vì mình tham khảo bảng hướng dẫn thì máy pha ở nhiệt độ dưới 55 nhưng loại sct này lại thấy hướng dẫn pha ở nhiệt độ 70 trở lên
158320,Shop tư vấn thêm giúp đc ko ạ
158321,Hix vậy do mình tìm hiểu ko kĩ rồi
158322,Giờ mà muốn sd máy thì phải đổi sang loại nào pha với nhiệt độ cài đặt của máy mới đc
158323,Thank shop nhé 
158324,Tu nay gia nhieu b oi
158325,Là có kèm theo cái đồ đựng bên cạnh k b
158326,Máy này là máy tiệt trùng bình sữa hả shop
158327,cái này bn vậy shop 
158328,mình muốn mua voi ú òa
158329,mà sao mình vào trang shoppee cua shop minh ko thay
158330,shop oi voi ú òa còn ko
158331,sao mình ko thấy đăng vậy
158332,tại mình qua shoppee hỏi thì bảo h t hàng lâu rồi
158333,ok ad nhé
158334,cháu mình thích lắm
158335,Voi ú òa có chưa ad 
158336,sao mình vào shoppee ko thấy
158337,mình đat 1 voi màu ghi nhé
158338,bạn xác nhận đơn hàng giúp mình nha
158339,Mỹ Hạnh 
158340,Đ c 23 Trần Cao Vân P Đa kao Q1
158341,mình đặt shoppee rồi
158342,Mẫu nay nhiu z b
158343,Ship vê đong nai bn ạ
158344,Huyện thì sao ạ
158345,Huyện vĩnh cửu
158346,Đonng nai
158347,Bô nay ship bn c
158348,Khoang bn ạ
158349,Dạ ship cho m nha
158350,M o dong nai
158351,Coi dùm e nghe
158352,Shop còn xe đẩy vovo travelling ko
158353,Còn màu j gửi mình xem với nhé
158354,Shop oi xe này 1 chiều hay 2 chiều đó
158355,Xe này 1 hay 2 chiều vậy 
158356,Mẫu vovo travel ấy
158357,Bạn báo giá mẫu vovo travel
158358,Hình ảnh xe để mình lựa nhé
158359,2 chiều mà
158360,Mình muốn lấy màu này mà 2 chiều
158361,Vậy 2 chiều có màu nào bạn
158362,2 chiêud gấp gọn ko bạn 
158363,Cho mình xem hình gấp với
158364,Mình lấy xe này 1 chiều nha
158365,Giửi hàng về cho mình ở 15A Chu Văn An khối 3A TT Eakar huyện Eakar Đaklak
158366,0982384816
158367,Có khuy n mãi j ko bạn Với cước phí bao nhiêu 
158368,Shop có phụ kiện j cho xe nữa ko 
158369,Mình muốn mua cái nối dài chân
158370,Banh có ko
158371,Với bạn gửi stk vcb mình chuyển nhanh nha
158372,Bạn gửi hàng cho mình nha
158373,Khoảng bao lâu shop oei
158374,Gửi sớm cho mình nha
158375,Cho mình hỏi shop có bán băng tay và băng chân ko
158376,0905658326 Nguyễn Thị Thanh Thu 284 B Văn Đàn Thanh Khê Đà Nẵng
158377,Ý m là ship xe á shop
158378,Còn các lọai kia thì để m mua
158379,M ko có ship cod ạ
158380,bên shop b còn mhs điện đôi madela nữa ko
158381,hàng new no box là sao b
158382,mình cần mua mhs medela hút đôi new 100 nhưng thấy bảo phụ kiện new 100 còn động cơ new 99 là sao b
158383,m muốn mua máy medela pum advance new 2017 trọn bộ giá bn b
158384,máy new seald là dòng máy khác của medela à b
158385,m chưa hiểu lắm về các loại máy
158386,tham khảo thì thấy các c bảo mua máy medela dùng cho tốt thôi 
158387,máy nguyên hộp cũng hàng mới của 2017 đúng ko b
158388,giờ b nhận ship tỉnh nữa ko hay chỉ ship nội thành HN
158389,b ship đ n cho e mình theo đc và sdt này Số nhà 29 ngách 116 ngõ trại cá trương định Hai bà trưng Hà nội Sdt 0968805395
158390,vì mình còn có mấy ngày nữa là sinh rồi ko chờ ra t t đc
158391,máy nguyên hộp 4100k í
158392,trc khi giao hàng b liên hệ với e mình xem nó đang ở đâu thì ship qua đó cho mình với nhé vì gần cuối năm nên cơ quan nó tổ chức tất niên về muộn
158393,máy pha sữa bn tiền b 
158394,Bạn ơi mình muốn hỏi bộ pump in style rút gọn 100 new và pump in style 99 new khác gì nhau vậy ngoài việc mới và su t mới ra cuối tuần mình qua xem hàng được ko bạn 
158395,ừa tại tớ thấy ghi bản rút gọn là như th nào vậy khác gì với bản ko rút gọn hả cậu Mới đứa đầu nên mẹ cháu mù thông tin quá tháng 8 mí vỡ đê nhưng đang ngó nghiêng trước
158396,âu kê đã hiểu nhá cuối tuần tớ qua 3
158397,nhà mẹ tớ ở ngay ngõ 210 Nghi Tàm 3
158398,tớ ở xa hơn tẹo ở Phó Đức Chính v
158399,yề 3
158400,nhất tru 
158401,Bạn ơi tối bạn mở cửa tới mấy h để mình qua xem hàng
158402,Em máy mới mà 3tr full box còn ko bạn Đó là máy hút đôi hả bạn
158403,Âu kê nàng tối nay mình qua nhá Trc khi qua mềnh alo Hẹn cuối tuần trc mà bị bận 
158404,Chị ơi em có mua máy pump in style bên mình em mới đẻ hôm nay lôi máy ra dùng thấy một van ko dùng đc c ơi
158405,Dùng đc có 1 bên
158406,Cái van cắm coa màng trắng trắng một bên khít một bên nó cứ bị hở 
158407,Dạ vâng cái van trắng nó ko rách mà nó ko khít như bên kia
158408,C ship cho em qua nhà d50 ngõ 210 nghi tàm nha chị 
158409,Em đang cương 2 bên muốn h t thở luôn ạ Huhu 
158410,Dạ có ji c gọi số 0903416659 nha c bố em sẽ ra lấy ạ
158411,Em vừa ngủ quên dậy Em mổ nên ko tự đi ra đc ạ
158412,Em nhận đc rồi ạ
158413,Thank chị nhiều ạ
158414,Dạ 3 ngon rùi ạ
158415,Vâng em đang dùng em nó
158416,Nhẹ cả ng
158417,Lúc chiều tg phát sốt ạ
158418,Chị ơi em muốn mua túi trữ sữa thường c bán loại nào ạ khoảng bao nhiêu túi thì vừa c nhỉ
158419,Em có mua cốc avent 5 cốc mà trữ ko đủ vì bạn nhà em cữ uống ít ạ
158420,Dạ vâng chị 3
158421,Một hộp của c là bao nhiêu túi ạ c
158422,Chị ơi chị có bán núm ti medela calma ko ạ Em thấy bảo t k như ti mẹ Hic cu nhà em chê núm ti pigeon nó ko chịu bú bình đó
158423,Th ạ Hàng mới xin luôn đúng ko ạ Vậy em lấy núm ty đấy với bình 150ml thì là bao nhiêu ạ chị 
158424,Vâng ạ đủ cả nắp đậy luông ạ
158425,Hic hôm nay chưa có luôn ạ chị 
158426,Vâng ạ Sang tuần là thứ 2 ạ
158427,Ko vấn đề chị 3
158428,Dạ em ở nag ngõ 210 Nghi Tàm ạ
158429,N u ko em hú ng nhà qua lấy đc ko chị
158430,Hoặc shipper cg ko vấn đề ạ
158431,Hí hí em cg cần hơi gấp ạ
158432,Âu kê c Sau 5h chiều đc ạ
158433,Nhất trúy chị
158434,C ơi mẹ em đang qua lấy bình sữa medela với núm ti calma nhé c
158435,Dạ chị em quên chưa báo c em nhận đc rùi ạ
158436,Hị hị c ơi c ván núm ty medela size s ko ạ Khổ cu nhà em bú numa calma nó vẫn ko chịu bú Em bó tay với nó ruuf Đứa bạn em bảo núm medela có size s Nó có mềm hơn núm calma ko ạ 
158437,Haizzz th ạ
158438,Bộ là cả bình cả núm ạ c
158439,Hay núm với nắp ạ
158440,Chắc cu nhà em chưa quen numa calma nó cứ dọa ọe Hầy dà 
158441,Vâng ạ c ship qua cho em đc ko ạ 3
158442,Hu hu đói rồi ạ Bạn khóc um lên nhăn nhó Xong mút tí thì ọe ọe Làm cả nhà h t hồn lại nhét ti mẹ vào Xong mặt hắn lại nhơn nhơn 
158443,Em ở nhà d50 ngõ 210 Nghi Tàm nhé chị đi vài ngõ rẽ ngay ngách đầu tiên bên tay phải rồi đi thẳng tuột vào gần cuối có nhà D50 biển gỗ Đt số em 0916802055
158444,Em tên Trang nhá chị
158445,Em cố nốt lần này xem sao 
158446,Chị ơi chỗ chị có bán nhiệt k đo nhiệt độ ko ạ Cái mà giơ ra trước trán là đo đc ạ
158447,Yề vâng ạ
158448,C ơi c đã ship núm vú medela size s cho em chưa ạ N u chưa c cho em báo chuyển qua cái đo nhiệt độ n u còn hàng nhé c Em cu nhà em lại chịu bú núm calma rùi ạ
158449,Hu hu vậy ạ
158450,Buồn tóa em thích mua của c cơ 
158451,Hị hị th để em nghiên cứu thêm rùi lại alo chệ
158452,C ơi c có bán dụng cụ hút mũi ko ạ
158453,Dạ để em vào xem ạ 3
158454,Dạ vâng em tranh thủ vừa rút sữa giờ đi ngụ đơi em có cmt cái bộ bấm móng 0 3 9 tháng ạ Có gì c báo giá cho em nhá 3 thank chị ạ Cái hút mũi bà chị em lại vừa mang qua cho em chịp lại mua cắt móng tay vợi ạ 3
158455,Chị ơi cái cắt móng của summer tốt hơn hay của mother K tốt hơn ạ 
158456,Em muốn oder cắt móng với dụng cụ uống thuốc ạ
158457,Vâng th cho em em Mỹ cho cg hãng với bộ dunhf uống thuốc c nhỉ
158458,Ko bi t dùng bấm an toàn hơn hay kéo hơn ạ c C có kinh nghiệm hơn em
158459,Th c cho em bấm của hãng Mỹ và dụng cụ uống thuốc 
158460,Dạ em dc là d50 ngõ 210 Nghi Tàm Tây Hồ Đt em Trang 0916802055
158461,C ơi c ship đồ cho em nha chệ 3 em chưa nhận đc ạ
158462,Em nhận đc đt rùi ạ
158463,Thank chệ
158464,Chị ơi c bán lọ nc rửa bình ko ạ
158465,Mà máy này với mây của avent cái nào tốt hơn ạ
158466,Vâng tính năng nó tốt hơn ạ
158467,Th máy của avent là nhiêu ạ chị
158468,Avent là 1tr750 á c 
158469,Em cg đoán th 
158470,Th em lấy em hàng đức ạ 3
158471,Và chai nc rửa bình ạ
158472,À máy này hâm đc các loại bình ạ
158473,À chị cho em núm ti medela size s và cái lắp vào chai luôn nha c
158474,Nhóc nhà em vẫn có ngày ko chịu ti bình mới bực ạ
158475,Ahuhu em chưa nhận đc núm ti khớp nối với bình của medela và dung dich rửa bình nha ch Mai chị chuyển em sớm nhất có thể đc ko ạ 3 em vẫn còn chút nc rửa nhưng sắp h t ùi ạ
158476,Thank chệ sorry vì nhắn muộn tại em trốn con đi chơi nên h mí về và check ạ
158477,Em có vẫn đc giảm 20 ko ch 
158478,Dạ nc rửa bình c
158479,Vâng tại em thấy cả giặt mia xả nên hơi giật mình
158480,C ôi có ty hãng nào mềm và nhỏ như ty mẹ jo ah
158481,Stress quá
158482,Dạ cái nào mềm hơn ạ
158483,Pigeon em mua cu nhà em nó cg ko bú
158484,Bình đó bao nhiêu c ship em nha
158485,Em xem review hai bạn này đc vote ngang nhau Thôi hãy tin rằng em comotomo sẽ đc yêu qu ạ 
158486,Hí hí c ơi đừng quên em nha Lúc nào shiper đi c bẩu em nhá
158487,Dạ muộn cg đc c ạ 3
158488,Em ngủ muộn mà ạ
158489,Âu kê chị
158490,Ko vấn đề c
158491,Em đc ship đồ chưa ạ
158492,Vâng để em gọi 
158493,Số trên hay dưới ạ c
158494,Em nhận đc òi ạ 3
158495,Vâng chệ
158496,À em đc duyệt em xe đẩy rùi ạ C xem giá cho em nha chệ
158497,giá 3tr mấy hay 2799k chị ui
158498,Cho em cái mầu xanh da trời nha chệ 3
158499,Ủa c ơi màu xanh da trời mà ạ 
158500,Ầu nó ghép vào cái hút của em được ạ chị 
158501,C ơi em gh rung fisher đang sale còn màu xanh ko c
158502,3 tháng dùng đc ko c
158503,Hí hí c ship em nhá chị
158504,Mà gấu phát nhạc ko sale ạ chị 3
158505,Của chicco c
158506,Hiu hiu mẹ bé thích là chủ y u ạ 
158507,Thôi chờ sang tháng nghĩ ti p vợi băn khoăn quá
158508,Th gh em đặt bao h về c nhệ 3 háo hức quá ạ
158509,Ôi yêu luông
158510,A chị ơi cho em gấu phát nhạc luôn nhoa 3
158511,Quy t òi ạ 3
158512,Chị ơi khi nào có gấu xanh về chị ới em nhá
158513,Chị ơi cái gh rung đây 
158514,Mỗi tội sang cục pin thứ 2 rồi em rung nhẹ hều là do bộ phận rung bị hỏng ạ chih
158515,Cái chỗ rung rung dướu chân ạ
158516,Vâng ạ 3
158517,Cháu đc cái dài người ạ
158518,Đấy vừa ngồi ngoan cái là đòi ngủ luôn mấy bạn này nhu cầu cứ cập nhật liên tục ạ
158519,Có ji c giúp em vụ xe nhé chị họ hỏi em sẽ bảo như c hướng dẫn ạ
158520,vâng ạ chị
158521,chị ơi chị hỏi giúp em cái gh rung chị nhá 3
158522,Chị ơi em vẫn chưa thấy ai gọi tới thay cái bộ rung rung Chịp 
158523,Mà để lâu lâu ko dùng nó lại hồi lại mở lâu lại lạch cạch 3
158524,dạ chị th chị chuyển giúp em nhá
158525,à chị ơi chị có nhập cái này ko ạ
158526,dạ chị 
158527,cu nhà em ngồi xe đẩy có vẻ hơi cứng nên hắn ngọ nguậy ko ngồi lâu Em đang định sắm thêm cái này cho êm
158528,Chị có nhập hay đặt hàng đc chị báo em mí nhá
158529,dạ ko cái đệm lót cho xe đẩy gh xe hơi ạ 3 nhà em có cái xe đẩy siêu nhẹ summer mua bên chị ạ nhưng lót nó hơi ít bạn nhà em 3 tháng mà bạn ngồi cứ ngẹo ngẹo với cái đai nó cọ vào tai hắn ko chịu ngồi lâu
158530,em định dùng cho cả gh rung nữa
158531,âu kê chị ạ 3
158532,yes madam
158533,Chị ơi gh tập đứng fisher price jumperzoo có sẵn ở nhà không ạ th trưa em đưa bạn chồng qua xem sờ nắn cho bạn yên tâm đc ko ạ 
158534,Dạ chị th trưa em qua nha chị 3 hị hị xin viện trợ từ chồng nên bạn bị tính hơi cẩn thận quá mức ạ
158535,chị ơi cho em em gh tập đứng nhún jumperzoo đi chị chị cho em số tài khoản em chuyển tiền qua luôn ạ
158536,Chị ơi hôm nay hay mai bên c có làm việc ko ạ N u ko chuyển khoản thì tiền mặt cg đc chị ạ 
158537,hu hu càng về sau chị toàn hàng hay vại 3
158538,em đặt gạch lương về em chi n em gh ăn dặm tặng kèm babymov hơi ít cơ động hơn để dành tặng sinh nhật vợi 
158539,Dạ chị Có mầu như link ạ chị
158540,Dạ chị Mầu xanh cg đẹp ạ
158541,Chờ 15 có lương em lại qua c 3
158542,Múc cả mấy em cho vào bồn tắm
158543,C có bán bồn tắm ko ạ 3
158544,Ha ha vâng chị
158545,Gh ăn dặm aricare còn ko ạ
158546,Còn những mầu nào ạ Để em múc luôn 1 em ạ
158547,Cái chấm chấm cg là vải da ạ chị hay giống vải của gấu ạ 
158548,à em chuyển tiền qua tài khoản đc ko chị 3
158549,Là 1390k đúng ko chị 3
158550,Cho em em gấu nhá
158551,dạ để em chuyển vào tk vietcombank nhé chị 3 chắc mai tiền mí về ạ có đc ko chị
158552,cũng vẫn phải ngả ngả
158553,á chị cg nhập cả bồn tắm rồi ạ
158554,dạ chị 3
158555,em chờ phát rồi xem th nào chuyển cả thể ạ 3
158556,âu kê chị em múc luôn em này ạ 
158557,th là của em tổng là 1390 650 ạ chệ
158558,2040 chị nhỉ
158559,âu kê chệ em ck luôn dơi
158560,ch check giúp em nhá
158561,vâng chệ 3
158562,Chị ới
158563,Chị nhớ ship em em chăn lông cừu mầu cỏ úa nha chệ 
158564,Dạ ch 3
158565,À cái set đồ gặm chơi với bạch tuộc chơi lúc tắm còn ko ch 
158566,Ớ okie là còn ko ạ với lại giá rổ như nào c nhị 3
158567,Dạ ch lấy luôn cho em nhá Quãng 11h ch ship cho em ạ
158568,Em đang ngoài phố tầm đấy em về ạ
158569,Chị ơi bên c còn sách nhạc cho bé 18 tháng ko ạ
158570,Hoặc có đồ chơi cho bé 2 tuổi ko ạ
158571,Th ạ Nó như nào c êy
158572,Lâu em chưa vào shop đang quẹt mà chưa tới ạ 
158573,Ủa có car vịt gấu phun bong bóng ạ
158574,Còn cái đồ chơi nào nữa ko ạ 3
158575,Ahihi vâng ạ để em hỏi lại rồi báo chệ nghen
158576,chệ ơi cái phao tập bơi cho trẻ 2 tuổi còn không chệ 
158577,Dạ ch th trưa em qua nha làm bộ xúc cát với phao bơi 3
158578,Hic em quên báo chị là lại thôi ạ Chắc gần đi biển em mua sau nha ch 3
158579,Xe nhảy jump em mua bị gãy nhue này có đc bảo hành ko
158580,Bé đang chơi nhún thì gẫy tuột cái bùm
158581,H t hồn ạ
158582,Dạ chị Có ji chị báo em nhá
158583,Ahihi mà chị ơi cái trống kiêm piano đợt trc của c cho em xem c đã nhập bán chưa ạ
158584,Đợt em mua sách nhạc 
158585,Dạ chị Kịp 1 6 ko ạ Cái bộ trống với đàn ah
158586,Dạ chị 
158587,Ơ chị ơi em đặt bộ đàn trống k t hợp của winfun để lấy hôm 1 6 cho cu nhà em đc ko ạ
158588, dạ chị
158589,Vụ đồ chơi là h t hàng ạ
158590,Vâng chị 3
158591,Vâng ạ 
158592,bên chị còn gh vừa làm bô vừa làm gh gội đầu ko ạ
158593,vãi em đang bảo chị có ship ko em đang lụt việc mà thèm toá
158594,c ship cho em cái gh đó với bộ đồ chơi nhà tắm ạ 3
158595,yêu chị nhiều hí hí
158596,chính nó ạ
158597,th là của em nhiêu xèng chị nhỉ
158598,dạ chị
158599,chị thật đáng yêu ạ 3
158600,dạ ảnh sẹc xi luôn
158601, hàng về em quên chưa chụp chệ Khu spa của Bin tắm mà nhấc ra là anh biểu tình chệ ạ 
158602,Gh nằm là phải mát xa đầu xì xụp ngay ko anh cáu nên em chụp đc gh thui Anh mát tính em chộp gửi ch xem Thư thái ghê lắm 
158603,Đại ca ơi
158604,C còn xe đẩy dạng siêu nhẹ nào giá vừa phải ko chị
158605,Để đi du lịch ạ
158606,Em đang trg sg và quên mang xe
158607,Em chọn xe vibrant nhé
158608,Bao h ship đc vào Biên Hòa c ơi
158609,Cíu cíu
158610,0ukie c Thứ 2 nhé c
158611,Tối em ck cho chị nha
158612,Tổng cộng em là nhiêu ạ c
158613,À c có bộ chơi xúc cát nào c cho em xem nữa nha
158614, thôi trống về hn em lất
158615,Em xe trc ạ
158616,Cho em xin link màu c ơi
158617,Hình thú đi c
158618,Số đt em 0916802055 đc A8 cư xá Thống kê 2 tổ 8 khu phố 5 Tân Hiệp Biên Hòa Đồng Nai nhé c
158619,Yêu chệ
158620,Ơ c ơi xe em bao xiền em ck luôn cho c ạ cho em thông tin tài khoản nhé
158621,Ukie chị ạ
158622,Em chuyển rồi nha chệ c check về c báo em nha
158623,Thank c vô vàn
158624,C ơi em chưa thấy ship vào Biên Hòa
158625,Chắc mai ạ chị
158626,Dạ chị 3
158627,Thank c nhìu ạ 3
158628,Đồ chơi cho bé 1 tuổi bên mình ngoài trống ra còn ji ko ạ
158629,Em cò men mua trống mà hơm thấy reply ạ
158630,Em chờ đợi ch nha
158631,À chị ơi cái bình đi tiểu để em 1 chú nhé c
158632,Chị ơi thanh chắn cầu thang có đoạn nối để vừa 98cm ko ạ Em qua lấy luôn 
158633,Với cả c có bỉm cho các cụ ko ạ Loại lớn nhất ạ
158634,ukie bạn cho mình lại địa chỉ mình qua lấy nhé
158635,à bên mình có quẹt thẻ visa chưa bạn 
